indice_tiempo;pais_origen;turistas;precio_promedio_usd;precio_minimo_usd;precio_maximo_usd;dias;variacion_usd_mensual;variacion_porcentual_usd;usd_alto;usd_alta_variabilidad;interes_google_promedio;interes_alto;año;mes;es_enero;es_febrero;es_marzo;es_abril;es_mayo;es_junio;es_julio;es_agosto;es_septiembre;es_octubre;es_noviembre;es_diciembre;mes_vendimia;vacaciones_invierno;temporada_alta
2017-02;Resto Del Mundo;17389;16.0;16.0;16.0;28;0.0;0.0;0;0;83.0;1;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Uruguay;16876;16.0;16.0;16.0;28;0.0;0.0;0;0;83.0;1;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Bolivia;4518;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Brasil;40290;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Chile;21046;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Ee.Uu Y Canadá;29230;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Ee.Uu, Canadá Y México;1035;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Europa;55057;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Europa Y Resto Del Mundo;1345;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Paraguay;4274;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Resto América;26065;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Resto De América;1195;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Resto Del Mundo;17869;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Uruguay;17678;16.0;16.0;16.0;31;0.0;0.0;0;0;75.0;1;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-04;Bolivia;5289;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Brasil;43750;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Chile;17405;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Ee.Uu Y Canadá;22933;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Ee.Uu, Canadá Y México;873;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Europa;45819;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Europa Y Resto Del Mundo;908;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Paraguay;4787;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Resto América;27985;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Resto De América;1163;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Resto Del Mundo;14541;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Uruguay;26437;15.87;15.0;16.0;30;1.0;6.67;0;0;70.0;0;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-05;Bolivia;4856;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Brasil;50245;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Chile;18556;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Ee.Uu Y Canadá;17797;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Ee.Uu, Canadá Y México;873;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Europa;31374;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Europa Y Resto Del Mundo;908;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Paraguay;5434;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Resto América;25692;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Resto De América;1163;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Resto Del Mundo;13634;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Uruguay;26080;16.0;16.0;16.0;31;0.0;0.0;0;0;63.0;0;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-06;Bolivia;4092;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Brasil;55427;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Chile;16662;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Ee.Uu Y Canadá;17296;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Ee.Uu, Canadá Y México;873;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Europa;26781;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Europa Y Resto Del Mundo;908;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Paraguay;4904;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Resto América;24102;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Resto De América;1163;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Resto Del Mundo;12381;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Uruguay;26260;16.13;16.0;17.0;30;1.0;6.25;0;0;70.0;0;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-07;Bolivia;5709;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Brasil;81673;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Chile;22857;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Ee.Uu Y Canadá;20119;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Ee.Uu, Canadá;708;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Ee.Uu, Canadá Y México;959;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Europa;28057;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Europa Y Resto Del Mundo;1577;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Paraguay;6922;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Resto América;26610;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Resto De América;2326;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Resto Del Mundo;12682;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Uruguay;27811;17.35;17.0;18.0;31;1.0;5.88;0;0;81.0;1;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-08;Bolivia;4883;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Brasil;67299;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Chile;21875;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Ee.Uu Y Canadá;21446;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Ee.Uu, Canadá;708;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Ee.Uu, Canadá Y México;959;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Europa;33961;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Europa Y Resto Del Mundo;1577;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Paraguay;5330;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Resto América;29039;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Resto De América;2326;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Resto Del Mundo;14556;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-08;Uruguay;28247;17.9;17.0;18.0;31;1.0;5.88;0;0;70.0;0;2017;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
2017-09;Bolivia;5213;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Brasil;65363;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Chile;25104;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Ee.Uu Y Canadá;16166;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Ee.Uu, Canadá;708;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Ee.Uu, Canadá Y México;959;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Europa;30091;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Europa Y Resto Del Mundo;1577;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Paraguay;4857;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Resto América;27521;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Resto De América;2326;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Resto Del Mundo;15036;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-09;Uruguay;28290;17.7;17.0;18.0;30;1.0;5.88;0;0;71.0;0;2017;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2017-10;Bolivia;5420;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Brasil;63003;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Chile;27381;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Ee.Uu Y Canadá;19719;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Ee.Uu, Canadá;988;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Ee.Uu, Canadá Y México;1022;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Europa;33386;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Europa Y Resto Del Mundo;2292;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Paraguay;5540;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Resto América;34113;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Resto De América;3449;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Resto Del Mundo;16815;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-10;Uruguay;27503;18.0;18.0;18.0;31;0.0;0.0;0;0;70.0;0;2017;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2017-11;Bolivia;5377;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Brasil;57597;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Chile;25821;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Ee.Uu Y Canadá;28273;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Ee.Uu, Canadá;988;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Ee.Uu, Canadá Y México;1022;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Europa;53271;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Europa Y Resto Del Mundo;2292;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Paraguay;6061;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Resto América;35817;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Resto De América;3449;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Resto Del Mundo;16841;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-11;Uruguay;26851;18.0;18.0;18.0;30;0.0;0.0;0;0;70.0;0;2017;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2017-12;Bolivia;6735;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Brasil;54104;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Chile;23278;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Ee.Uu Y Canadá;30743;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Ee.Uu, Canadá;988;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Ee.Uu, Canadá Y México;1022;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Europa;56500;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Europa Y Resto Del Mundo;2292;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Paraguay;6488;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Resto América;45263;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Resto De América;3449;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Resto Del Mundo;20273;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-12;Uruguay;25797;18.16;18.0;19.0;31;1.0;5.56;0;0;77.0;1;2017;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2018-01;Bolivia;7393;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Brasil;54999;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Chile;32998;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Ee.Uu Y Canadá;40343;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Ee.Uu, Canadá;1664;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Ee.Uu, Canadá Y México;1363;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Europa;67951;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Europa Y Resto Del Mundo;3224;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Paraguay;6876;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Resto América;34893;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Resto De América;2908;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Resto Del Mundo;30464;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-01;Uruguay;17316;19.23;19.0;20.0;31;1.0;5.26;0;0;83.0;1;2018;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2018-02;Bolivia;5238;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Brasil;33754;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Chile;36302;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Ee.Uu Y Canadá;26115;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Ee.Uu, Canadá;1664;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Ee.Uu, Canadá Y México;1363;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Europa;49616;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Europa Y Resto Del Mundo;3224;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Paraguay;4117;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Resto América;23568;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Resto De América;2908;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Resto Del Mundo;27553;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-02;Uruguay;17679;20.0;20.0;20.0;28;0.0;0.0;0;0;84.0;1;2018;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Bolivia;4893;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Brasil;34573;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Chile;35279;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Ee.Uu Y Canadá;31342;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Ee.Uu, Canadá;1664;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Ee.Uu, Canadá Y México;1363;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Europa;55790;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Europa Y Resto Del Mundo;3224;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Paraguay;5007;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Resto América;29987;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2018-03;Resto De América;2908;20.77;20.0;21.0;31;1.0;5.0;0;0;77.0;1;2018;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
