indice_tiempo;pais_origen;punto_entrada;turistas;precio_promedio_usd;precio_minimo_usd;precio_maximo_usd;dias;variacion_usd_mensual;variacion_porcentual_usd;usd_alto;usd_alta_variabilidad;interes_google_promedio;interes_alto;año;mes;es_enero;es_febrero;es_marzo;es_abril;es_mayo;es_junio;es_julio;es_agosto;es_septiembre;es_octubre;es_noviembre;es_diciembre;mes_vendimia;vacaciones_invierno;temporada_alta
2016-09;Uruguay;Aeropuerto Buenos Aires;5710;15.1;15.0;16.0;30;1.0;6.67;0;0;;;2016;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2016-09;Uruguay;Puerto Buenos Aires;25353;15.1;15.0;16.0;30;1.0;6.67;0;0;;;2016;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2016-10;Bolivia;Aeropuerto Buenos Aires;5624;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Brasil;Aeropuerto Buenos Aires;52969;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Brasil;Aeropuerto Córdoba;1040;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Chile;Aeropuerto Buenos Aires;20743;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Chile;Aeropuerto Córdoba;1252;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;19250;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;776;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Europa;Aeropuerto Buenos Aires;34877;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Europa Y Resto Del Mundo;Aeropuerto Córdoba;795;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Paraguay;Aeropuerto Buenos Aires;4980;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Resto América;Aeropuerto Buenos Aires;30094;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Resto De América;Aeropuerto Córdoba;1416;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Resto Del Mundo;Aeropuerto Buenos Aires;14293;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Resto Del Mundo;Puerto Buenos Aires;1205;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Uruguay;Aeropuerto Buenos Aires;4902;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-10;Uruguay;Puerto Buenos Aires;21904;15.1;15.0;16.0;31;1.0;6.67;0;0;;;2016;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2016-11;Bolivia;Aeropuerto Buenos Aires;5489;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Brasil;Aeropuerto Buenos Aires;50205;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Brasil;Aeropuerto Córdoba;1040;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Chile;Aeropuerto Buenos Aires;21404;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Chile;Aeropuerto Córdoba;1252;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;25691;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;776;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Europa;Aeropuerto Buenos Aires;52907;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Europa Y Resto Del Mundo;Aeropuerto Córdoba;795;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Paraguay;Aeropuerto Buenos Aires;4989;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Resto América;Aeropuerto Buenos Aires;32865;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Resto De América;Aeropuerto Córdoba;1416;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Resto Del Mundo;Aeropuerto Buenos Aires;14422;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Resto Del Mundo;Puerto Buenos Aires;1205;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Uruguay;Aeropuerto Buenos Aires;4627;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-11;Uruguay;Puerto Buenos Aires;21904;15.57;15.0;16.0;30;1.0;6.67;0;0;;;2016;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2016-12;Bolivia;Aeropuerto Buenos Aires;7430;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Brasil;Aeropuerto Buenos Aires;42298;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Brasil;Aeropuerto Córdoba;1040;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Chile;Aeropuerto Buenos Aires;17287;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Chile;Aeropuerto Córdoba;1252;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;28965;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;776;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Europa;Aeropuerto Buenos Aires;58316;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Europa Y Resto Del Mundo;Aeropuerto Córdoba;795;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Paraguay;Aeropuerto Buenos Aires;5719;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Resto América;Aeropuerto Buenos Aires;42675;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Resto De América;Aeropuerto Córdoba;1416;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Resto Del Mundo;Aeropuerto Buenos Aires;15819;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Resto Del Mundo;Puerto Buenos Aires;1205;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Uruguay;Aeropuerto Buenos Aires;3854;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2016-12;Uruguay;Puerto Buenos Aires;21904;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2016;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2017-01;Bolivia;Aeropuerto Buenos Aires;7754;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Brasil;Aeropuerto Buenos Aires;43689;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Brasil;Aeropuerto Córdoba;705;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Chile;Aeropuerto Buenos Aires;14597;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Chile;Aeropuerto Córdoba;884;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;35839;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;1035;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Europa;Aeropuerto Buenos Aires;69091;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Europa Y Resto Del Mundo;Aeropuerto Córdoba;1345;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Paraguay;Aeropuerto Buenos Aires;5473;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Resto América;Aeropuerto Buenos Aires;33606;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Resto De América;Aeropuerto Córdoba;1195;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Resto Del Mundo;Aeropuerto Buenos Aires;19122;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Resto Del Mundo;Puerto Buenos Aires;2281;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Uruguay;Aeropuerto Buenos Aires;3120;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-01;Uruguay;Puerto Buenos Aires;13535;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2017-02;Bolivia;Aeropuerto Buenos Aires;6609;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Brasil;Aeropuerto Buenos Aires;25259;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Brasil;Aeropuerto Córdoba;705;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Chile;Aeropuerto Buenos Aires;18326;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Chile;Aeropuerto Córdoba;884;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;26483;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;1035;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Europa;Aeropuerto Buenos Aires;50915;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Europa Y Resto Del Mundo;Aeropuerto Córdoba;1345;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Paraguay;Aeropuerto Buenos Aires;4676;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Resto América;Aeropuerto Buenos Aires;23551;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Resto De América;Aeropuerto Córdoba;1195;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Resto Del Mundo;Aeropuerto Buenos Aires;15108;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Resto Del Mundo;Puerto Buenos Aires;2281;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Uruguay;Aeropuerto Buenos Aires;3341;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-02;Uruguay;Puerto Buenos Aires;13535;16.0;16.0;16.0;28;0.0;0.0;0;0;;;2017;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Bolivia;Aeropuerto Buenos Aires;4518;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Brasil;Aeropuerto Buenos Aires;39585;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Brasil;Aeropuerto Córdoba;705;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Chile;Aeropuerto Buenos Aires;20162;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Chile;Aeropuerto Córdoba;884;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;29230;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;1035;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Europa;Aeropuerto Buenos Aires;55057;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Europa Y Resto Del Mundo;Aeropuerto Córdoba;1345;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Paraguay;Aeropuerto Buenos Aires;4274;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Resto América;Aeropuerto Buenos Aires;26065;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Resto De América;Aeropuerto Córdoba;1195;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Resto Del Mundo;Aeropuerto Buenos Aires;15588;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Resto Del Mundo;Puerto Buenos Aires;2281;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Uruguay;Aeropuerto Buenos Aires;4143;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-03;Uruguay;Puerto Buenos Aires;13535;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
2017-04;Bolivia;Aeropuerto Buenos Aires;5289;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Brasil;Aeropuerto Buenos Aires;42929;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Brasil;Aeropuerto Córdoba;821;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Chile;Aeropuerto Buenos Aires;16149;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Chile;Aeropuerto Córdoba;1256;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;22933;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;873;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Europa;Aeropuerto Buenos Aires;45819;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Europa Y Resto Del Mundo;Aeropuerto Córdoba;908;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Paraguay;Aeropuerto Buenos Aires;4787;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Resto América;Aeropuerto Buenos Aires;27985;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Resto De América;Aeropuerto Córdoba;1163;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Resto Del Mundo;Aeropuerto Buenos Aires;13047;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Resto Del Mundo;Puerto Buenos Aires;1494;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Uruguay;Aeropuerto Buenos Aires;5331;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-04;Uruguay;Puerto Buenos Aires;21106;15.87;15.0;16.0;30;1.0;6.67;0;0;;;2017;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2017-05;Bolivia;Aeropuerto Buenos Aires;4856;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Brasil;Aeropuerto Buenos Aires;49424;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Brasil;Aeropuerto Córdoba;821;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Chile;Aeropuerto Buenos Aires;17300;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Chile;Aeropuerto Córdoba;1256;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;17797;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;873;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Europa;Aeropuerto Buenos Aires;31374;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Europa Y Resto Del Mundo;Aeropuerto Córdoba;908;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Paraguay;Aeropuerto Buenos Aires;5434;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Resto América;Aeropuerto Buenos Aires;25692;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Resto De América;Aeropuerto Córdoba;1163;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Resto Del Mundo;Aeropuerto Buenos Aires;12140;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Resto Del Mundo;Puerto Buenos Aires;1494;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Uruguay;Aeropuerto Buenos Aires;4974;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-05;Uruguay;Puerto Buenos Aires;21106;16.0;16.0;16.0;31;0.0;0.0;0;0;;;2017;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2017-06;Bolivia;Aeropuerto Buenos Aires;4092;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Brasil;Aeropuerto Buenos Aires;54606;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Brasil;Aeropuerto Córdoba;821;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Chile;Aeropuerto Buenos Aires;15406;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Chile;Aeropuerto Córdoba;1256;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Ee.Uu Y Canadá;Aeropuerto Buenos Aires;17296;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Ee.Uu, Canadá Y México;Aeropuerto Córdoba;873;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Europa;Aeropuerto Buenos Aires;26781;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Europa Y Resto Del Mundo;Aeropuerto Córdoba;908;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Paraguay;Aeropuerto Buenos Aires;4904;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Resto América;Aeropuerto Buenos Aires;24102;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Resto De América;Aeropuerto Córdoba;1163;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Resto Del Mundo;Aeropuerto Buenos Aires;10887;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Resto Del Mundo;Puerto Buenos Aires;1494;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Uruguay;Aeropuerto Buenos Aires;5154;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-06;Uruguay;Puerto Buenos Aires;21106;16.13;16.0;17.0;30;1.0;6.25;0;0;;;2017;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2017-07;Bolivia;Aeropuerto Buenos Aires;5709;17.35;17.0;18.0;31;1.0;5.88;0;0;;;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Brasil;Aeropuerto Buenos Aires;78395;17.35;17.0;18.0;31;1.0;5.88;0;0;;;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
2017-07;Brasil;Aeropuerto Córdoba;1348;17.35;17.0;18.0;31;1.0;5.88;0;0;;;2017;7;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
